year,temp
3291,-0.603939044933
3292,-0.600450941187
3293,-0.596657753301
3294,-0.592559481273
3295,-0.588156125104
3296,-0.583447684793
3297,-0.578434160342
3298,-0.573115551749
3299,-0.567491859015
3300,-0.56156308214
3301,-0.555329221123
3302,-0.548790275965
3303,-0.541946246666
3304,-0.534797133226
3305,-0.527342935645
3306,-0.519583653922
3307,-0.511519288059
3308,-0.503149838054
3309,-0.494475303907
3310,-0.48549568562
3311,-0.476210983191
3312,-0.46668121657
3313,-0.457266505446
3314,-0.448026869769
3315,-0.438962309539
3316,-0.430072824755
3317,-0.421358415418
3318,-0.412819081527
3319,-0.404454823083
3320,-0.396265640085
3321,-0.388251532533
3322,-0.380412500429
3323,-0.37274854377
3324,-0.365259662559
3325,-0.357945856794
3326,-0.350807126475
3327,-0.343843471603
3328,-0.337054892177
3329,-0.330441388198
3330,-0.324002959665
3331,-0.317739606579
3332,-0.31165132894
3333,-0.305738126747
3334,-0.3
3335,-0.2944369487
3336,-0.289048972846
3337,-0.283836072439
3338,-0.278798247479
3339,-0.273935497965
3340,-0.269247823898
3341,-0.264735225277
3342,-0.260397702102
3343,-0.256235254374
3344,-0.252247882093
3345,-0.248435585258
3346,-0.24479836387
3347,-0.241336217928
3348,-0.238049147433
3349,-0.234937152384
3350,-0.232000232782
3351,-0.229238388626
3352,-0.226651619917
3353,-0.224239926654
3354,-0.222003308838
3355,-0.219941766468
3356,-0.218055299545
3357,-0.216297988373
3358,-0.214394314778
3359,-0.212298359065
3360,-0.210010121234
3361,-0.207529601285
3362,-0.204856799218
3363,-0.201991715033
3364,-0.198934348729
3365,-0.195684700307
3366,-0.192242769767
3367,-0.18860855711
3368,-0.184782062333
3369,-0.180763285439
3370,-0.176552226427
3371,-0.172148885296
3372,-0.167553262048
3373,-0.162765356681
3374,-0.157785169196
3375,-0.152612699593
3376,-0.147247947872
3377,-0.141690914033
3378,-0.135941598076
3379,-0.13
3380,-0.123866119806
3381,-0.117539957495
3382,-0.111021513065
3383,-0.104310786517
3384,-0.0974077778504
3385,-0.0903124870661
3386,-0.0830249141637
3387,-0.0755450591431
3388,-0.0678729220044
3389,-0.0600085027476
3390,-0.0519518013726
3391,-0.0437028178795
3392,-0.0352615522683
3393,-0.0266280045389
3394,-0.0178021746914
3395,-0.00878406272579
3396,0.000426331357966
3397,0.00982900755986
3398,0.0194239658799
3399,0.029211206318
3400,0.0391907288743
3401,0.0493152714606
3402,0.0593012615479
3403,0.0691014370481
3404,0.0787157979611
3405,0.0881443442871
3406,0.0973870760259
3407,0.106443993178
3408,0.115315095742
3409,0.12400038372
3410,0.13249985711
3411,0.140813515913
3412,0.14894136013
3413,0.156883389759
3414,0.164639604801
3415,0.172210005255
3416,0.179594591123
3417,0.186793362404
3418,0.193806319097
3419,0.200633461204
3420,0.207274788723
3421,0.213730301655
3422,0.22
3423,0.226083883758
3424,0.231981952929
3425,0.237694207512
3426,0.243220647509
3427,0.248561272918
3428,0.253716083741
3429,0.258685079976
3430,0.263468261624
3431,0.268065628685
3432,0.272477181159
3433,0.276702919046
3434,0.280742842345
3435,0.284596951058
3436,0.288265245183
3437,0.291747724722
3438,0.295044389673
3439,0.298155240037
3440,0.301080275814
3441,0.303819497004
3442,0.306372903607
3443,0.308740495622
3444,0.310922273051
3445,0.312625032822
3446,0.313555571866
3447,0.313713890183
3448,0.313099987772
3449,0.311713864634
3450,0.309555520768
3451,0.306624956175
3452,0.302922170855
3453,0.298447164808
3454,0.293199938033
3455,0.28718049053
3456,0.280388822301
3457,0.272824933344
3458,0.264488823659
3459,0.255380493248
3460,0.245499942109
3461,0.234847170242
3462,0.223422177649
3463,0.211224964327
3464,0.198255530279
3465,0.184513875503
3466,0.17
3467,0.154713903769
3468,0.138655586812
3469,0.121825049126
3470,0.104222290714
3471,0.0858473115738
3472,0.0667001117065
3473,0.0467806911118
3474,0.0260890497898
3475,0.00462518774046
3476,-0.0176108950363
3477,-0.0406191985403
3478,-0.0643997227718
3479,-0.0889524677306
3480,-0.114277433417
3481,-0.14037461983
3482,-0.167244026971
3483,-0.194885654839
3484,-0.223299503435
3485,-0.252485572758
3486,-0.282443862808
3487,-0.313174373586
3488,-0.344677105091
3489,-0.376768169496
3490,-0.408344239836
3491,-0.439221428285
3492,-0.469399734842
3493,-0.498879159508
3494,-0.527659702281
3495,-0.555741363163
3496,-0.583124142154
3497,-0.609808039252
3498,-0.635793054459
3499,-0.661079187774
3500,-0.685666439197
3501,-0.709554808729
3502,-0.732744296369
3503,-0.755234902117
3504,-0.777026625973
3505,-0.798119467938
3506,-0.818513428011
3507,-0.838208506192
3508,-0.857204702482
3509,-0.87550201688
3510,-0.893100449386
3511,-0.91
3512,-0.926200668723
3513,-0.941702455553
3514,-0.956505360493
3515,-0.97060938354
3516,-0.984014524696
3517,-0.99672078396
3518,-1.00872816133
3519,-1.02003665681
3520,-1.0306462704
3521,-1.0405570021
3522,-1.0497688519
3523,-1.05828181982
3524,-1.06609590584
3525,-1.07321110997
3526,-1.07962743221
3527,-1.08534487255
3528,-1.09036343101
3529,-1.09468310757
3530,-1.09830390224
3531,-1.10122581502
3532,-1.10344884591
3533,-1.10497299491
3534,-1.10579826201
3535,-1.10591743124
3536,-1.10528720671
3537,-1.10390037242
3538,-1.10175692838
3539,-1.09885687459
3540,-1.09520021105
3541,-1.09078693776
3542,-1.08561705472
3543,-1.07969056193
3544,-1.07300745939
3545,-1.06556774709
3546,-1.05737142505
3547,-1.04841849326
3548,-1.03870895171
3549,-1.02824280042
3550,-1.01702003938
3551,-1.00504066858
3552,-0.992304688035
3553,-0.978812097739
3554,-0.964562897692
3555,-0.949557087895
3556,-0.933794668347
3557,-0.917275639049
3558,-0.9
3559,-0.881967751201
3560,-0.863178892651
3561,-0.843633424351
3562,-0.8233313463
3563,-0.802272658499
3564,-0.780457360947
3565,-0.757885453645
3566,-0.734556936592
3567,-0.710471809789
3568,-0.685630073235
3569,-0.660031726931
3570,-0.633676770876
3571,-0.606565205071
3572,-0.578697029515
3573,-0.550072244209
3574,-0.520690849152
3575,-0.490552844344
3576,-0.459658229787
3577,-0.428007005478
3578,-0.39559917142
3579,-0.36243472761
3580,-0.32851367405
3581,-0.294014032888
3582,-0.260003937008
3583,-0.226661408559
3584,-0.19398644754
3585,-0.161979053952
3586,-0.130639227795
3587,-0.0999669690682
3588,-0.069962277772
3589,-0.0406251539064
3590,-0.0119555974714
3591,0.016046391533
3592,0.0433808131069
3593,0.0700476672501
3594,0.0960469539627
3595,0.121378673245
3596,0.146042825096
3597,0.170039409517
3598,0.193368426507
3599,0.216029876067
3600,0.238023758196
3601,0.259350072895
3602,0.280008820163
3603,0.3
3604,0.319323612407
3605,0.337979657383
3606,0.355968134928
3607,0.373289045043
3608,0.389942387728
3609,0.405928162982
3610,0.421246370805
3611,0.435897011197
3612,0.449880084159
3613,0.463195589691
3614,0.475843527792
3615,0.487823898462
3616,0.499136701702
3617,0.509781937511
3618,0.519759605889
3619,0.529069706837
3620,0.537712240354
3621,0.545687206441
3622,0.552994605097
3623,0.559634436323
3624,0.565606700118
3625,0.570977322959
3626,0.57614186371
3627,0.581166248849
3628,0.586050478374
3629,0.590794552286
3630,0.595398470585
3631,0.599862233272
3632,0.604185840345
3633,0.608369291805
3634,0.612412587652
3635,0.616315727886
3636,0.620078712507
3637,0.623701541515
3638,0.62718421491
3639,0.630526732692
3640,0.63372909486
3641,0.636791301416
3642,0.639713352359
3643,0.642495247689
3644,0.645136987406
3645,0.647638571509
3646,0.65
3647,0.652221272878
3648,0.654302390142
3649,0.656243351794
3650,0.658044157832
3651,0.659704808258
3652,0.66122530307
3653,0.66260564227
3654,0.663845825856
3655,0.66494585383
3656,0.66590572619
3657,0.666725442937
3658,0.667405004072
3659,0.667944409593
3660,0.668343659501
3661,0.668602753796
3662,0.668721692478
3663,0.668700475548
3664,0.668539103004
3665,0.668237574847
3666,0.667795891077
3667,0.667214051694
3668,0.666470988977
3669,0.665440296604
3670,0.664100906854
3671,0.662452819728
3672,0.660496035224
3673,0.658230553344
3674,0.655656374086
3675,0.652773497452
3676,0.649581923441
3677,0.646081652053
3678,0.642272683288
3679,0.638155017146
3680,0.633728653628
3681,0.628993592732
3682,0.62394983446
3683,0.61859737881
3684,0.612936225784
3685,0.606966375381
3686,0.600687827601
3687,0.594100582444
3688,0.587204639911
3689,0.58
3690,0.572486662712
3691,0.564664628048
3692,0.556533896007
3693,0.548094466589
3694,0.539346339794
3695,0.530289515622
3696,0.520923994073
3697,0.511249775147
3698,0.501266858845
3699,0.490975245165
3700,0.480374934109
3701,0.469465925675
3702,0.458248219865
3703,0.446721816678
3704,0.434886716114
3705,0.422742918174
3706,0.410290422856
3707,0.397529230161
3708,0.38445934009
3709,0.371080752642
3710,0.357393467816
3711,0.343425515487
3712,0.32934507489
3713,0.315180175898
3714,0.300930818511
3715,0.286597002729
3716,0.272178728552
3717,0.25767599598
3718,0.243088805012
3719,0.22841715565
3720,0.213661047893
3721,0.198820481741
3722,0.183895457194
3723,0.168885974252
3724,0.153792032915
3725,0.138613633183
3726,0.123350775057
3727,0.108003458535
3728,0.0925716836177
3729,0.0770554503057
3730,0.0614547585988
3731,0.0457696084969
3732,0.03
3733,0.0141459331081
3734,-0.00179259217877
3735,-0.0178155758606
3736,-0.0339230179375
3737,-0.0501149184093
3738,-0.0663912772762
3739,-0.082752094538
3740,-0.0991973701948
3741,-0.115727104247
3742,-0.132341296693
3743,-0.149039947535
3744,-0.165823056772
3745,-0.182690624404
3746,-0.199642650431
3747,-0.216679134852
3748,-0.233800077669
3749,-0.251005478881
3750,-0.268295338487
3751,-0.285669656489
3752,-0.303128432886
3753,-0.320671667678
3754,-0.338299360864
3755,-0.356011512446
3756,-0.373511900275
3757,-0.390504302206
3758,-0.406988718237
3759,-0.422965148368
3760,-0.4384335926
3761,-0.453394050933
3762,-0.467846523367
3763,-0.481791009901
3764,-0.495227510536
3765,-0.508156025272
3766,-0.520576554109
3767,-0.532489097046
3768,-0.543893654084
3769,-0.554790225222
3770,-0.565178810461
3771,-0.575059409801
3772,-0.584432023242
3773,-0.593296650783
3774,-0.601653292425
3775,-0.609501948168
3776,-0.616842618011
3777,-0.623675301955
3778,-0.63
3779,-0.635816712145
3780,-0.641125438392
3781,-0.645926178738
3782,-0.650218933186
3783,-0.654003701734
3784,-0.657280484383
3785,-0.660049281133
3786,-0.662310091983
3787,-0.664062916934
3788,-0.665307755986
3789,-0.666044609138
3790,-0.666273476391
3791,-0.665994357745
3792,-0.665207253199
3793,-0.663912162754
3794,-0.66210908641
3795,-0.659798024167
3796,-0.656978976024
3797,-0.653651941982
3798,-0.649816922041
3799,-0.6454739162
3800,-0.64062292446
3801,-0.635263946821
3802,-0.629563706622
3803,-0.623688927206
3804,-0.617639608571
3805,-0.611415750717
3806,-0.605017353645
3807,-0.598444417355
3808,-0.591696941846
3809,-0.584774927119
3810,-0.577678373173
3811,-0.570407280009
3812,-0.562961647627
3813,-0.555341476026
3814,-0.547546765207
3815,-0.539577515169
3816,-0.531433725913
3817,-0.523115397438
3818,-0.514622529745
3819,-0.505955122834
3820,-0.497113176704
3821,-0.488096691356
3822,-0.478905666789
3823,-0.469540103004
3824,-0.46
3825,-0.450285357778
3826,-0.440396176338
3827,-0.430332455679
3828,-0.420094195801
3829,-0.409681396706
3830,-0.399094058391
3831,-0.388332180859
3832,-0.377395764108
3833,-0.366284808138
3834,-0.35499931295
3835,-0.343539278544
3836,-0.331904704919
3837,-0.320095592076
3838,-0.308111940015
3839,-0.295953748735
3840,-0.283621018236
3841,-0.271113748519
3842,-0.258431939584
3843,-0.24557559143
3844,-0.232544704058
3845,-0.219339277467
3846,-0.205959311658
3847,-0.192404806631
3848,-0.17899243844
3849,-0.166038883142
3850,-0.153544140736
3851,-0.141508211223
3852,-0.129931094601
3853,-0.118812790872
3854,-0.108153300035
3855,-0.097952622091
3856,-0.0882107570389
3857,-0.078927704879
3858,-0.0701034656115
3859,-0.0617380392362
3860,-0.0538314257533
3861,-0.0463836251626
3862,-0.0393946374642
3863,-0.0328644626582
3864,-0.0267931007444
3865,-0.0211805517229
3866,-0.0160268155937
3867,-0.0113318923569
3868,-0.00709578201228
3869,-0.00331848455999
3870,1.73472347598e-17
3871,0.00285967166769
3872,0.00526053044309
3873,0.00720257632619
3874,0.008685809317
3875,0.0097102294155
3876,0.0102758366217
3877,0.0103826309356
3878,0.0100306123572
3879,0.00921978088656
3880,0.00795013652358
3881,0.00622167926831
3882,0.00403440912074
3883,0.00138832608087
3884,-0.00171656985129
3885,-0.00528027867575
3886,-0.00930280039251
3887,-0.0137841350016
3888,-0.0187242825029
3889,-0.0241232428966
3890,-0.0299810161825
3891,-0.0362976023608
3892,-0.0430730014313
3893,-0.0502600333752
3894,-0.0575756180789
3895,-0.0649725755235
3896,-0.072450905709
3897,-0.0800106086353
3898,-0.0876516843026
3899,-0.0953741327107
3900,-0.10317795386
3901,-0.11106314775
3902,-0.11902971438
3903,-0.127077653752
3904,-0.135206965864
3905,-0.143417650718
3906,-0.151709708312
3907,-0.160083138647
3908,-0.168537941723
3909,-0.17707411754
3910,-0.185691666098
3911,-0.194390587397
3912,-0.203170881436
3913,-0.212032548217
3914,-0.220975587738
3915,-0.23
3916,-0.239105785003
3917,-0.248292942747
3918,-0.257561473232
3919,-0.266911376457
3920,-0.276342652424
3921,-0.285855301132
3922,-0.29544932258
3923,-0.305124716769
3924,-0.314881483699
3925,-0.32471962337
3926,-0.334639135782
3927,-0.344640020935
3928,-0.354722278828
3929,-0.364885909463
3930,-0.375130912838
3931,-0.385457288954
3932,-0.395865037811
3933,-0.406354159409
3934,-0.416924653748
3935,-0.427576520828
3936,-0.438309760649
3937,-0.44912437321
3938,-0.460020358513
3939,-0.470958813963
3940,-0.481706324003
3941,-0.492223986039
3942,-0.502511800072
3943,-0.512569766101
3944,-0.522397884127
3945,-0.53199615415
3946,-0.541364576169
3947,-0.550503150184
3948,-0.559411876196
3949,-0.568090754205
3950,-0.57653978421
3951,-0.584758966211
3952,-0.59274830021
3953,-0.600507786204
3954,-0.608037424195
3955,-0.615337214183
3956,-0.622407156167
3957,-0.629247250148
3958,-0.635857496125
3959,-0.642237894099
3960,-0.64838844407
3961,-0.654309146037
3962,-0.66
3963,-0.66546100596
3964,-0.670692163916
3965,-0.675693473869
3966,-0.680464935819
3967,-0.685006549765
3968,-0.689318315708
3969,-0.693400233647
3970,-0.697252303582
3971,-0.700874525515
3972,-0.704266899443
3973,-0.707429425369
3974,-0.71036210329
3975,-0.713064933209
3976,-0.715537915123
3977,-0.717781049035
3978,-0.719794334943
3979,-0.721577772847
3980,-0.723131362748
3981,-0.724455104645
3982,-0.725548998539
3983,-0.72641304443
3984,-0.727047242317
3985,-0.727451592201
3986,-0.727654069822
3987,-0.727822529625
3988,-0.727984947353
3989,-0.728141323004
3990,-0.728291656579
3991,-0.728435948077
3992,-0.7285741975
3993,-0.728706404845
3994,-0.728832570115
3995,-0.728952693308
3996,-0.729066774425
3997,-0.729174813466
3998,-0.72927681043
3999,-0.729372765318
4000,-0.72946267813
4001,-0.729546548865
4002,-0.729624377524
4003,-0.729696164107
4004,-0.729761908613
4005,-0.729821611043
4006,-0.729875271397
4007,-0.729922889674
4008,-0.729964465875
4009,-0.73
4010,-0.730029492048
4011,-0.730052942021
4012,-0.730070349916
4013,-0.730081715736
4014,-0.730087039479
4015,-0.730086321146
4016,-0.730079560736
4017,-0.730066758251
4018,-0.730047913689
4019,-0.73002302705
4020,-0.729992098335
4021,-0.729955127544
4022,-0.729912114677
4023,-0.729863059733
4024,-0.729807962713
4025,-0.729746823617
4026,-0.729679642444
4027,-0.729606419195
4028,-0.72952715387
4029,-0.729441846468
4030,-0.729350496991
4031,-0.729253105436
4032,-0.729149671806
4033,-0.729040196099
4034,-0.728968775267
4035,-0.72897950626
4036,-0.729072389079
4037,-0.729247423724
4038,-0.729504610194
4039,-0.72984394849
4040,-0.730265438612
4041,-0.730769080559
4042,-0.731354874332
4043,-0.73202281993
4044,-0.732772917354
4045,-0.733605166604
4046,-0.734519567679
4047,-0.73551612058
4048,-0.736594825307
4049,-0.737755681859
4050,-0.738998690237
4051,-0.740323850441
4052,-0.74173116247
4053,-0.743220626325
4054,-0.744792242005
4055,-0.746446009511
4056,-0.748181928843
4057,-0.75
4058,-0.751900222983
4059,-0.753882597792
4060,-0.755947124426
4061,-0.758093802886
4062,-0.760322633171
4063,-0.762633615282
4064,-0.765026749219
4065,-0.767502034981
4066,-0.770059472569
4067,-0.772699061983
4068,-0.775420803222
4069,-0.778224696287
4070,-0.781110741178
4071,-0.784078937894
4072,-0.787129286436
4073,-0.790261786803
4074,-0.793476438996
4075,-0.796773243015
4076,-0.800152198859
4077,-0.803613306529
4078,-0.807156566025
4079,-0.810781977346
4080,-0.814489540493
4081,-0.818271054196
4082,-0.822077310841
4083,-0.825900109157
4084,-0.829739449145
4085,-0.833595330805
4086,-0.837467754137
4087,-0.841356719141
4088,-0.845262225816
4089,-0.849184274164
4090,-0.853122864183
4091,-0.857077995874
4092,-0.861049669237
4093,-0.865037884272
4094,-0.869042640979
4095,-0.873063939358
4096,-0.877101779408
4097,-0.881156161131
4098,-0.885227084525
4099,-0.889314549591
4100,-0.893418556329
4101,-0.897539104739
4102,-0.901676194821
4103,-0.905829826574
